ID_CHAMADA,CLASSIFICACAO,CLASSIFICACAO_DETALHE,COUNT_COMPORTAMENTO
107,PROPOSTA,DESCONTO A VISTA,4
107,PROPOSTA,PRAZO PARA PAGAMENTO,6
107,SONDAGEM,AVALIACAO FINANCEIRA,1
107,SONDAGEM,MOTIVO DO ATRASO,2
108,CHAMADA COM ACORDO,CHAMADA COM ACORDO,7
108,PROPOSTA,DESCONTO A VISTA,4
108,SONDAGEM,MOTIVO DO ATRASO,1
109,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
110,SONDAGEM,MOTIVO DO ATRASO,7
111,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
111,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,11
111,PROPOSTA,PRAZO PARA PAGAMENTO,10
111,SONDAGEM,AVALIACAO FINANCEIRA,6
111,SONDAGEM,MOTIVO DO ATRASO,12
112,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
112,PROPOSTA,DESCONTO A VISTA,7
112,PROPOSTA,PRAZO PARA PAGAMENTO,10
112,PROPOSTA,TAXAS  E JUROS,2
112,SONDAGEM,MOTIVO DO ATRASO,3
113,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
113,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
113,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
113,PROPOSTA,DESCONTO A VISTA,5
113,PROPOSTA,PRAZO PARA PAGAMENTO,8
113,SONDAGEM,AVALIACAO FINANCEIRA,1
113,SONDAGEM,MOTIVO DO ATRASO,3
114,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
114,PROPOSTA,DESCONTO A VISTA,1
114,PROPOSTA,PRAZO PARA PAGAMENTO,2
114,SONDAGEM,MOTIVO DO ATRASO,4
115,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
115,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
115,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
115,PROPOSTA,PRAZO PARA PAGAMENTO,3
115,SONDAGEM,AVALIACAO FINANCEIRA,5
115,SONDAGEM,MOTIVO DO ATRASO,2
116,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
116,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
116,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
116,PROPOSTA,DESCONTO A VISTA,7
116,PROPOSTA,PRAZO PARA PAGAMENTO,1
116,SONDAGEM,AVALIACAO FINANCEIRA,5
116,SONDAGEM,MOTIVO DO ATRASO,2
117,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
117,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
117,PROPOSTA,DESCONTO A VISTA,1
117,PROPOSTA,PRAZO PARA PAGAMENTO,9
117,SONDAGEM,AVALIACAO FINANCEIRA,8
117,SONDAGEM,MOTIVO DO ATRASO,2
118,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
118,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,5
118,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
118,PROPOSTA,DESCONTO A VISTA,3
118,PROPOSTA,PRAZO PARA PAGAMENTO,4
118,SONDAGEM,AVALIACAO FINANCEIRA,1
118,SONDAGEM,MOTIVO DO ATRASO,5
119,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
119,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
119,PROPOSTA,DESCONTO A VISTA,1
119,PROPOSTA,PRAZO PARA PAGAMENTO,3
119,PROPOSTA,TAXAS  E JUROS,1
119,SONDAGEM,MOTIVO DO ATRASO,3
120,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
120,ARGUMENTAÇÃO,NEGATIVAÇÃO,5
120,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
120,PROPOSTA,DESCONTO A VISTA,5
120,PROPOSTA,PRAZO PARA PAGAMENTO,8
120,SONDAGEM,AVALIACAO FINANCEIRA,2
120,SONDAGEM,MOTIVO DO ATRASO,6
121,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
121,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
121,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
121,PROPOSTA,PRAZO PARA PAGAMENTO,5
121,SONDAGEM,AVALIACAO FINANCEIRA,4
121,SONDAGEM,MOTIVO DO ATRASO,4
122,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
122,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
122,SONDAGEM,MOTIVO DO ATRASO,4
123,PROPOSTA,DESCONTO PARCELADO,2
124,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
124,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
124,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
124,PROPOSTA,PRAZO PARA PAGAMENTO,2
124,SONDAGEM,MOTIVO DO ATRASO,9
125,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
125,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
125,PROPOSTA,PRAZO PARA PAGAMENTO,1
125,SONDAGEM,AVALIACAO FINANCEIRA,1
125,SONDAGEM,MOTIVO DO ATRASO,2
126,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
126,SONDAGEM,MOTIVO DO ATRASO,6
127,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
127,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
127,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
127,PROPOSTA,PRAZO PARA PAGAMENTO,4
127,SONDAGEM,AVALIACAO FINANCEIRA,3
127,SONDAGEM,MOTIVO DO ATRASO,3
128,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
128,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
128,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
128,PROPOSTA,PRAZO PARA PAGAMENTO,9
128,SONDAGEM,AVALIACAO FINANCEIRA,9
128,SONDAGEM,MOTIVO DO ATRASO,9
129,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
129,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
129,SONDAGEM,AVALIACAO FINANCEIRA,11
130,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
130,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
130,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
130,PROPOSTA,DESCONTO A VISTA,1
130,PROPOSTA,PRAZO PARA PAGAMENTO,2
130,SONDAGEM,MOTIVO DO ATRASO,5
131,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
131,SONDAGEM,AVALIACAO FINANCEIRA,1
131,SONDAGEM,MOTIVO DO ATRASO,8
132,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
132,PROPOSTA,DESCONTO A VISTA,4
132,PROPOSTA,PRAZO PARA PAGAMENTO,5
132,SONDAGEM,MOTIVO DO ATRASO,5
133,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
133,SONDAGEM,AVALIACAO FINANCEIRA,5
134,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
134,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
134,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
134,PROPOSTA,DESCONTO A VISTA,1
134,PROPOSTA,ENTRADA,1
134,PROPOSTA,PRAZO PARA PAGAMENTO,4
134,SONDAGEM,AVALIACAO FINANCEIRA,12
134,SONDAGEM,MOTIVO DO ATRASO,2
135,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
135,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
135,CHAMADA COM ACORDO,CHAMADA COM ACORDO,6
135,PROPOSTA,PRAZO PARA PAGAMENTO,5
135,SONDAGEM,MOTIVO DO ATRASO,3
136,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
136,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,16
136,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
136,PROPOSTA,PRAZO PARA PAGAMENTO,2
136,SONDAGEM,AVALIACAO FINANCEIRA,10
136,SONDAGEM,MOTIVO DO ATRASO,6
137,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
137,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,5
137,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
137,PROPOSTA,DESCONTO A VISTA,1
137,PROPOSTA,PRAZO PARA PAGAMENTO,7
137,SONDAGEM,AVALIACAO FINANCEIRA,4
137,SONDAGEM,MOTIVO DO ATRASO,8
138,SONDAGEM,MOTIVO DO ATRASO,1
139,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
139,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
139,PROPOSTA,PRAZO PARA PAGAMENTO,2
139,SONDAGEM,AVALIACAO FINANCEIRA,1
139,SONDAGEM,MOTIVO DO ATRASO,2
140,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
140,PROPOSTA,PRAZO PARA PAGAMENTO,4
140,SONDAGEM,AVALIACAO FINANCEIRA,3
140,SONDAGEM,MOTIVO DO ATRASO,7
141,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
141,SONDAGEM,AVALIACAO FINANCEIRA,5
142,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
142,PROPOSTA,DESCONTO A VISTA,5
142,PROPOSTA,DESCONTO PARCELADO,2
142,PROPOSTA,ENTRADA,1
142,SONDAGEM,MOTIVO DO ATRASO,3
143,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,5
143,PROPOSTA,PRAZO PARA PAGAMENTO,4
143,SONDAGEM,AVALIACAO FINANCEIRA,2
143,SONDAGEM,MOTIVO DO ATRASO,4
144,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
144,PROPOSTA,PRAZO PARA PAGAMENTO,4
144,SONDAGEM,AVALIACAO FINANCEIRA,1
144,SONDAGEM,MOTIVO DO ATRASO,4
145,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
145,SONDAGEM,MOTIVO DO ATRASO,5
146,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
146,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
146,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
146,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
146,PROPOSTA,PRAZO PARA PAGAMENTO,3
146,SONDAGEM,AVALIACAO FINANCEIRA,13
146,SONDAGEM,MOTIVO DO ATRASO,5
147,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
147,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
147,PROPOSTA,PRAZO PARA PAGAMENTO,2
147,SONDAGEM,AVALIACAO FINANCEIRA,3
147,SONDAGEM,MOTIVO DO ATRASO,4
148,SONDAGEM,MOTIVO DO ATRASO,1
149,PROPOSTA,PRAZO PARA PAGAMENTO,2
149,SONDAGEM,MOTIVO DO ATRASO,4
150,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
150,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
150,SONDAGEM,MOTIVO DO ATRASO,3
151,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
151,PROPOSTA,PRAZO PARA PAGAMENTO,5
151,SONDAGEM,AVALIACAO FINANCEIRA,1
151,SONDAGEM,MOTIVO DO ATRASO,4
152,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
152,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
152,CHAMADA COM ACORDO,CHAMADA COM ACORDO,10
152,PROPOSTA,PRAZO PARA PAGAMENTO,1
152,SONDAGEM,AVALIACAO FINANCEIRA,3
152,SONDAGEM,MOTIVO DO ATRASO,4
153,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
153,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
153,PROPOSTA,PRAZO PARA PAGAMENTO,2
153,SONDAGEM,AVALIACAO FINANCEIRA,3
153,SONDAGEM,MOTIVO DO ATRASO,4
154,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
154,PROPOSTA,DESCONTO A VISTA,2
154,PROPOSTA,PRAZO PARA PAGAMENTO,3
154,SONDAGEM,AVALIACAO FINANCEIRA,1
154,SONDAGEM,MOTIVO DO ATRASO,9
155,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
155,PROPOSTA,PRAZO PARA PAGAMENTO,2
155,SONDAGEM,MOTIVO DO ATRASO,4
156,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
156,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
156,PROPOSTA,DESCONTO A VISTA,1
156,PROPOSTA,PRAZO PARA PAGAMENTO,4
156,SONDAGEM,AVALIACAO FINANCEIRA,3
156,SONDAGEM,MOTIVO DO ATRASO,6
157,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
157,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
157,PROPOSTA,PRAZO PARA PAGAMENTO,4
157,SONDAGEM,MOTIVO DO ATRASO,6
158,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
158,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
158,SONDAGEM,MOTIVO DO ATRASO,4
159,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
159,PROPOSTA,DESCONTO A VISTA,3
159,PROPOSTA,PRAZO PARA PAGAMENTO,7
159,SONDAGEM,MOTIVO DO ATRASO,4
160,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
160,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
160,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
160,PROPOSTA,PRAZO PARA PAGAMENTO,3
160,SONDAGEM,AVALIACAO FINANCEIRA,3
160,SONDAGEM,MOTIVO DO ATRASO,2
161,PROPOSTA,DESCONTO A VISTA,4
161,PROPOSTA,DESCONTO PARCELADO,1
161,SONDAGEM,AVALIACAO FINANCEIRA,9
162,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
162,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
162,PROPOSTA,PRAZO PARA PAGAMENTO,1
162,SONDAGEM,MOTIVO DO ATRASO,9
163,PROPOSTA,DESCONTO A VISTA,4
164,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
164,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
164,PROPOSTA,DESCONTO A VISTA,2
164,PROPOSTA,PRAZO PARA PAGAMENTO,3
164,SONDAGEM,AVALIACAO FINANCEIRA,2
164,SONDAGEM,MOTIVO DO ATRASO,4
165,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
165,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
165,PROPOSTA,DESCONTO A VISTA,2
165,PROPOSTA,PRAZO PARA PAGAMENTO,2
165,SONDAGEM,AVALIACAO FINANCEIRA,4
166,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
166,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
166,SONDAGEM,MOTIVO DO ATRASO,7
167,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
167,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
167,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
167,PROPOSTA,PRAZO PARA PAGAMENTO,1
167,SONDAGEM,AVALIACAO FINANCEIRA,1
167,SONDAGEM,MOTIVO DO ATRASO,7
168,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
168,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
168,PROPOSTA,PRAZO PARA PAGAMENTO,3
168,SONDAGEM,MOTIVO DO ATRASO,4
169,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
169,PROPOSTA,DESCONTO A VISTA,3
169,PROPOSTA,PRAZO PARA PAGAMENTO,10
169,SONDAGEM,AVALIACAO FINANCEIRA,19
169,SONDAGEM,MOTIVO DO ATRASO,7
170,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
170,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
170,PROPOSTA,DESCONTO A VISTA,19
170,PROPOSTA,DESCONTO PARCELADO,1
170,PROPOSTA,ENTRADA,4
170,PROPOSTA,PRAZO PARA PAGAMENTO,2
170,SONDAGEM,AVALIACAO FINANCEIRA,1
170,SONDAGEM,MOTIVO DO ATRASO,5
171,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
171,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
171,PROPOSTA,PRAZO PARA PAGAMENTO,2
171,SONDAGEM,MOTIVO DO ATRASO,7
172,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,5
172,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
172,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
172,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
172,PROPOSTA,PRAZO PARA PAGAMENTO,4
172,SONDAGEM,MOTIVO DO ATRASO,2
173,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
173,ARGUMENTAÇÃO,NEGATIVAÇÃO,6
173,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
173,PROPOSTA,DESCONTO A VISTA,16
173,PROPOSTA,PRAZO PARA PAGAMENTO,2
173,SONDAGEM,AVALIACAO FINANCEIRA,7
173,SONDAGEM,MOTIVO DO ATRASO,8
174,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
174,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
174,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
174,PROPOSTA,DESCONTO A VISTA,6
174,PROPOSTA,PRAZO PARA PAGAMENTO,4
174,SONDAGEM,MOTIVO DO ATRASO,1
175,PROPOSTA,DESCONTO A VISTA,1
176,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
176,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
176,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
176,PROPOSTA,DESCONTO A VISTA,1
176,PROPOSTA,PRAZO PARA PAGAMENTO,5
176,SONDAGEM,MOTIVO DO ATRASO,4
177,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
177,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
177,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
177,PROPOSTA,PRAZO PARA PAGAMENTO,12
177,SONDAGEM,AVALIACAO FINANCEIRA,1
177,SONDAGEM,MOTIVO DO ATRASO,10
178,PROPOSTA,PRAZO PARA PAGAMENTO,4
178,SONDAGEM,AVALIACAO FINANCEIRA,3
178,SONDAGEM,MOTIVO DO ATRASO,4
179,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
179,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
179,SONDAGEM,AVALIACAO FINANCEIRA,4
180,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
180,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
180,PROPOSTA,PRAZO PARA PAGAMENTO,4
180,SONDAGEM,MOTIVO DO ATRASO,7
181,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
181,SONDAGEM,AVALIACAO FINANCEIRA,3
181,SONDAGEM,MOTIVO DO ATRASO,5
182,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
182,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
182,PROPOSTA,DESCONTO A VISTA,4
182,PROPOSTA,PRAZO PARA PAGAMENTO,6
182,SONDAGEM,AVALIACAO FINANCEIRA,6
183,SONDAGEM,MOTIVO DO ATRASO,1
184,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
184,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
184,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
184,PROPOSTA,PRAZO PARA PAGAMENTO,5
184,SONDAGEM,MOTIVO DO ATRASO,8
185,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,6
185,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
185,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
185,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
185,PROPOSTA,DESCONTO A VISTA,15
185,PROPOSTA,ENTRADA,1
185,PROPOSTA,PRAZO PARA PAGAMENTO,7
185,SONDAGEM,AVALIACAO FINANCEIRA,2
186,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
186,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
186,PROPOSTA,PRAZO PARA PAGAMENTO,3
186,SONDAGEM,AVALIACAO FINANCEIRA,6
186,SONDAGEM,MOTIVO DO ATRASO,24
187,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
187,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
187,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
187,PROPOSTA,DESCONTO A VISTA,24
187,PROPOSTA,DESCONTO PARCELADO,2
187,PROPOSTA,PRAZO PARA PAGAMENTO,8
187,SONDAGEM,AVALIACAO FINANCEIRA,3
187,SONDAGEM,MOTIVO DO ATRASO,3
188,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
188,PROPOSTA,DESCONTO A VISTA,10
188,PROPOSTA,ENTRADA,7
188,PROPOSTA,PRAZO PARA PAGAMENTO,12
188,SONDAGEM,AVALIACAO FINANCEIRA,4
188,SONDAGEM,MOTIVO DO ATRASO,11
189,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
189,CHAMADA COM ACORDO,CHAMADA COM ACORDO,6
189,PROPOSTA,PRAZO PARA PAGAMENTO,5
189,SONDAGEM,AVALIACAO FINANCEIRA,2
189,SONDAGEM,MOTIVO DO ATRASO,4
190,SONDAGEM,AVALIACAO FINANCEIRA,5
190,SONDAGEM,MOTIVO DO ATRASO,7
191,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
191,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
191,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
191,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
191,PROPOSTA,DESCONTO A VISTA,2
191,PROPOSTA,PRAZO PARA PAGAMENTO,6
191,SONDAGEM,AVALIACAO FINANCEIRA,8
191,SONDAGEM,MOTIVO DO ATRASO,4
192,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
192,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
192,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
192,PROPOSTA,PRAZO PARA PAGAMENTO,2
192,SONDAGEM,MOTIVO DO ATRASO,3
193,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
193,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
193,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
193,CHAMADA COM ACORDO,CHAMADA COM ACORDO,7
193,PROPOSTA,DESCONTO A VISTA,5
193,PROPOSTA,PRAZO PARA PAGAMENTO,2
193,SONDAGEM,MOTIVO DO ATRASO,2
194,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
194,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
194,PROPOSTA,DESCONTO A VISTA,3
194,PROPOSTA,DESCONTO PARCELADO,1
194,PROPOSTA,PRAZO PARA PAGAMENTO,6
194,SONDAGEM,AVALIACAO FINANCEIRA,1
194,SONDAGEM,MOTIVO DO ATRASO,4
195,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
195,PROPOSTA,DESCONTO A VISTA,1
195,SONDAGEM,MOTIVO DO ATRASO,3
196,PROPOSTA,PRAZO PARA PAGAMENTO,2
197,SONDAGEM,AVALIACAO FINANCEIRA,2
197,SONDAGEM,MOTIVO DO ATRASO,3
198,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
198,ARGUMENTAÇÃO,NEGATIVAÇÃO,6
198,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
199,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
199,PROPOSTA,DESCONTO A VISTA,4
199,PROPOSTA,PRAZO PARA PAGAMENTO,8
199,SONDAGEM,MOTIVO DO ATRASO,3
200,SONDAGEM,MOTIVO DO ATRASO,4
201,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
201,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
201,PROPOSTA,DESCONTO A VISTA,17
201,PROPOSTA,DESCONTO PARCELADO,4
201,PROPOSTA,PRAZO PARA PAGAMENTO,3
201,SONDAGEM,AVALIACAO FINANCEIRA,1
201,SONDAGEM,MOTIVO DO ATRASO,20
202,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
202,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
202,PROPOSTA,DESCONTO A VISTA,5
202,SONDAGEM,AVALIACAO FINANCEIRA,1
203,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
203,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
203,CHAMADA COM ACORDO,CHAMADA COM ACORDO,7
203,PROPOSTA,PRAZO PARA PAGAMENTO,2
203,SONDAGEM,MOTIVO DO ATRASO,9
204,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
204,PROPOSTA,PRAZO PARA PAGAMENTO,1
204,SONDAGEM,AVALIACAO FINANCEIRA,3
204,SONDAGEM,MOTIVO DO ATRASO,5
205,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
205,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
205,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
205,PROPOSTA,DESCONTO A VISTA,15
205,PROPOSTA,PRAZO PARA PAGAMENTO,11
205,SONDAGEM,AVALIACAO FINANCEIRA,2
205,SONDAGEM,MOTIVO DO ATRASO,8
206,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
206,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
206,CHAMADA COM ACORDO,CHAMADA COM ACORDO,6
206,PROPOSTA,DESCONTO A VISTA,2
206,PROPOSTA,PRAZO PARA PAGAMENTO,3
206,SONDAGEM,AVALIACAO FINANCEIRA,7
206,SONDAGEM,MOTIVO DO ATRASO,7
207,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
207,PROPOSTA,PRAZO PARA PAGAMENTO,3
207,SONDAGEM,MOTIVO DO ATRASO,8
208,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
208,PROPOSTA,ENTRADA,1
208,PROPOSTA,PRAZO PARA PAGAMENTO,5
208,SONDAGEM,AVALIACAO FINANCEIRA,1
208,SONDAGEM,MOTIVO DO ATRASO,5
209,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
209,PROPOSTA,PRAZO PARA PAGAMENTO,2
209,SONDAGEM,MOTIVO DO ATRASO,1
210,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
210,SONDAGEM,MOTIVO DO ATRASO,2
211,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
211,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
211,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
211,PROPOSTA,PRAZO PARA PAGAMENTO,3
211,SONDAGEM,AVALIACAO FINANCEIRA,1
211,SONDAGEM,MOTIVO DO ATRASO,4
212,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
212,SONDAGEM,AVALIACAO FINANCEIRA,4
212,SONDAGEM,MOTIVO DO ATRASO,2
213,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
213,SONDAGEM,AVALIACAO FINANCEIRA,3
